network_address,name
5.160.162.0/23,Respina Networks & Beyond PJSC
5.160.164.0/23,Pardazeshgar Ray Azma Co. Ltd.
5.160.166.0/23,Respina Networks & Beyond PJSC
5.160.168.0/21,Respina Networks & Beyond PJSC
5.160.176.0/22,Respina Networks & Beyond PJSC
5.160.180.0/22,ARAAX DADEH GOSTAR information and communication Development Co (Private Joint Stock)
5.160.184.0/21,Respina Networks & Beyond PJSC
5.160.192.0/23,Saipa Yadak Co. PLC
5.160.194.0/24,Industrial Projects Management Company (P.J.S) of Iran
5.160.195.0/24,Road Maintenance & Transportation Organization
5.160.196.0/22,Respina Networks & Beyond PJSC
5.160.200.0/23,Respina Networks & Beyond PJSC
5.160.202.0/23,Naghsh Awal Keyfiat PJSC
5.160.204.0/22,Iran Power Plant Projects Management (MAPNA) PJS
5.160.208.0/23,Respina Networks & Beyond PJSC
5.160.210.0/24,Public JSC Bank Sepah
5.160.211.0/24,Respina Networks & Beyond PJSC
5.160.212.0/22,Respina Networks & Beyond PJSC
5.160.216.0/24,Sarmad Insurance PJSC
5.160.217.0/24,Rahbord Houshmand Shahr PJSC
5.160.218.0/23,Respina Networks & Beyond PJSC
5.160.220.0/23,Iran Khodro Co. P.J.S.
5.160.222.0/23,Mahan Air PJSC
5.160.224.0/20,Respina Networks & Beyond PJSC
5.160.240.0/23,Respina Networks & Beyond PJSC
5.160.242.0/24,Bank Refah Kargaran
5.160.243.0/24,Respina Networks & Beyond PJSC
5.160.244.0/23,Middle East Bank (PJSC)
5.160.246.0/23,Respina Networks & Beyond PJSC
5.160.248.0/21,Allameh Tabataba'i University
5.182.44.0/22,Green Web Samaneh Novin PJSC
5.190.0.0/20,Iran Telecommunication Company PJS
5.190.16.0/21,Iran Telecommunication Company PJS
5.190.24.0/23,Iran Telecommunication Company PJS
5.190.26.0/24,Iran Telecommunication Company PJS
5.190.27.0/25,Iran Telecommunication Company PJS
5.190.27.128/26,Iran Telecommunication Company PJS
5.190.27.192/29,Iran Telecommunication Company PJS
5.190.27.200/31,Iran Telecommunication Company PJS
5.190.27.203/32,Iran Telecommunication Company PJS
5.190.27.204/30,Iran Telecommunication Company PJS
5.190.27.208/28,Iran Telecommunication Company PJS
5.190.27.224/27,Iran Telecommunication Company PJS
5.190.28.0/22,Iran Telecommunication Company PJS
5.190.32.0/19,Iran Telecommunication Company PJS
5.190.64.0/20,Iran Telecommunication Company PJS
5.190.80.0/26,Iran Telecommunication Company PJS
5.190.80.64/27,Iran Telecommunication Company PJS
5.190.80.96/28,Iran Telecommunication Company PJS
5.190.80.112/30,Iran Telecommunication Company PJS
5.190.80.116/31,Iran Telecommunication Company PJS
5.190.80.118/32,Iran Telecommunication Company PJS
5.190.80.120/29,Iran Telecommunication Company PJS
5.190.80.128/25,Iran Telecommunication Company PJS
5.190.81.0/24,Iran Telecommunication Company PJS
5.190.82.0/23,Iran Telecommunication Company PJS
5.190.84.0/22,Iran Telecommunication Company PJS
5.190.88.0/21,Iran Telecommunication Company PJS
5.190.96.0/20,Iran Telecommunication Company PJS
5.190.112.0/24,Iran Telecommunication Company PJS
5.190.114.0/23,Iran Telecommunication Company PJS
5.190.116.0/22,Iran Telecommunication Company PJS
5.190.120.0/21,Iran Telecommunication Company PJS
5.190.128.0/20,Iran Telecommunication Company PJS
5.190.144.0/23,Iran Telecommunication Company PJS
5.190.146.0/25,Iran Telecommunication Company PJS
5.190.146.128/26,Iran Telecommunication Company PJS
5.190.146.192/27,Iran Telecommunication Company PJS
5.190.146.224/28,Iran Telecommunication Company PJS
5.190.146.240/29,Iran Telecommunication Company PJS
5.190.146.248/30,Iran Telecommunication Company PJS
5.190.146.252/32,Iran Telecommunication Company PJS
5.190.146.254/31,Iran Telecommunication Company PJS
5.190.147.0/24,Iran Telecommunication Company PJS
5.190.148.0/22,Iran Telecommunication Company PJS
5.190.152.0/21,Iran Telecommunication Company PJS
5.190.160.0/19,Iran Telecommunication Company PJS
5.190.192.0/20,Iran Telecommunication Company PJS
5.190.208.0/23,Iran Telecommunication Company PJS
5.190.210.0/24,Iran Telecommunication Company PJS
5.190.211.0/24,Fasa University
5.190.212.0/23,Iran Telecommunication Company PJS
5.190.214.0/24,Iran Telecommunication Company PJS
5.190.216.0/21,Iran Telecommunication Company PJS
5.190.224.0/19,Iran Telecommunication Company PJS
5.196.148.48/31,OVH SAS
5.196.148.50/32,OVH SAS
5.198.160.0/19,Iran Telecommunication Company PJS
5.200.64.0/20,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
5.200.80.0/21,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
5.200.88.0/22,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
5.200.92.0/23,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
5.200.94.0/24,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
5.200.95.0/24,Fereidoon Hedayatinia
5.200.96.0/19,"""Rightel Communication Service Company PJS"""
5.200.128.0/17,Iran Telecommunication Company PJS
5.201.128.0/24,Mobin Net Communication Company (Private Joint Stock)
5.201.129.0/28,Mobin Net Communication Company (Private Joint Stock)
5.201.129.16/32,Mobin Net Communication Company (Private Joint Stock)
5.201.129.18/31,Mobin Net Communication Company (Private Joint Stock)
5.201.129.20/30,Mobin Net Communication Company (Private Joint Stock)
5.201.129.24/29,Mobin Net Communication Company (Private Joint Stock)
5.201.129.32/27,Mobin Net Communication Company (Private Joint Stock)
5.201.129.64/26,Mobin Net Communication Company (Private Joint Stock)
5.201.129.128/25,Mobin Net Communication Company (Private Joint Stock)
5.201.130.0/23,Mobin Net Communication Company (Private Joint Stock)
5.201.132.0/26,Mobin Net Communication Company (Private Joint Stock)
5.201.132.64/27,Mobin Net Communication Company (Private Joint Stock)
5.201.132.96/28,Mobin Net Communication Company (Private Joint Stock)
5.201.132.112/31,Mobin Net Communication Company (Private Joint Stock)
5.201.132.115/32,Mobin Net Communication Company (Private Joint Stock)
5.201.132.116/30,Mobin Net Communication Company (Private Joint Stock)
5.201.132.120/29,Mobin Net Communication Company (Private Joint Stock)
5.201.132.128/25,Mobin Net Communication Company (Private Joint Stock)
5.201.133.0/24,Mobin Net Communication Company (Private Joint Stock)
5.201.134.0/27,Mobin Net Communication Company (Private Joint Stock)
5.201.134.32/28,Mobin Net Communication Company (Private Joint Stock)
5.201.134.48/30,Mobin Net Communication Company (Private Joint Stock)
5.201.134.52/31,Mobin Net Communication Company (Private Joint Stock)
5.201.134.55/32,Mobin Net Communication Company (Private Joint Stock)
5.201.134.56/29,Mobin Net Communication Company (Private Joint Stock)
5.201.134.64/26,Mobin Net Communication Company (Private Joint Stock)
5.201.134.128/25,Mobin Net Communication Company (Private Joint Stock)
5.201.135.0/25,Mobin Net Communication Company (Private Joint Stock)
5.201.135.128/29,Mobin Net Communication Company (Private Joint Stock)
5.201.135.136/30,Mobin Net Communication Company (Private Joint Stock)
5.201.135.141/32,Mobin Net Communication Company (Private Joint Stock)
5.201.135.142/31,Mobin Net Communication Company (Private Joint Stock)
5.201.135.144/28,Mobin Net Communication Company (Private Joint Stock)
5.201.135.160/27,Mobin Net Communication Company (Private Joint Stock)
5.201.135.192/26,Mobin Net Communication Company (Private Joint Stock)
5.201.136.0/22,Mobin Net Communication Company (Private Joint Stock)
5.201.140.0/27,Mobin Net Communication Company (Private Joint Stock)
5.201.140.32/30,Mobin Net Communication Company (Private Joint Stock)
5.201.140.36/31,Mobin Net Communication Company (Private Joint Stock)
5.201.140.39/32,Mobin Net Communication Company (Private Joint Stock)
5.201.140.40/29,Mobin Net Communication Company (Private Joint Stock)
5.201.140.48/28,Mobin Net Communication Company (Private Joint Stock)
5.201.140.64/26,Mobin Net Communication Company (Private Joint Stock)
5.201.140.128/25,Mobin Net Communication Company (Private Joint Stock)
5.201.141.0/25,Mobin Net Communication Company (Private Joint Stock)
5.201.141.128/26,Mobin Net Communication Company (Private Joint Stock)
5.201.141.192/27,Mobin Net Communication Company (Private Joint Stock)
5.201.141.224/28,Mobin Net Communication Company (Private Joint Stock)
5.201.141.240/29,Mobin Net Communication Company (Private Joint Stock)
5.201.141.248/32,Mobin Net Communication Company (Private Joint Stock)
5.201.141.250/31,Mobin Net Communication Company (Private Joint Stock)
5.201.141.252/30,Mobin Net Communication Company (Private Joint Stock)
5.201.142.0/23,Mobin Net Communication Company (Private Joint Stock)
5.201.144.0/26,Mobin Net Communication Company (Private Joint Stock)
5.201.144.64/28,Mobin Net Communication Company (Private Joint Stock)
5.201.144.81/32,Mobin Net Communication Company (Private Joint Stock)
5.201.144.82/31,Mobin Net Communication Company (Private Joint Stock)
5.201.144.84/30,Mobin Net Communication Company (Private Joint Stock)
5.201.144.88/29,Mobin Net Communication Company (Private Joint Stock)
5.201.144.96/27,Mobin Net Communication Company (Private Joint Stock)
5.201.144.128/25,Mobin Net Communication Company (Private Joint Stock)
5.201.145.0/24,Mobin Net Communication Company (Private Joint Stock)
5.201.146.0/23,Mobin Net Communication Company (Private Joint Stock)
5.201.148.0/22,Mobin Net Communication Company (Private Joint Stock)
5.201.152.0/28,Mobin Net Communication Company (Private Joint Stock)
5.201.152.16/29,Mobin Net Communication Company (Private Joint Stock)
5.201.152.24/31,Mobin Net Communication Company (Private Joint Stock)
5.201.152.27/32,Mobin Net Communication Company (Private Joint Stock)
5.201.152.28/30,Mobin Net Communication Company (Private Joint Stock)
5.201.152.32/27,Mobin Net Communication Company (Private Joint Stock)
5.201.152.64/26,Mobin Net Communication Company (Private Joint Stock)
5.201.152.128/25,Mobin Net Communication Company (Private Joint Stock)
5.201.153.0/25,Mobin Net Communication Company (Private Joint Stock)
5.201.153.128/26,Mobin Net Communication Company (Private Joint Stock)
5.201.153.192/28,Mobin Net Communication Company (Private Joint Stock)
5.201.153.208/30,Mobin Net Communication Company (Private Joint Stock)
5.201.153.212/32,Mobin Net Communication Company (Private Joint Stock)
5.201.153.214/31,Mobin Net Communication Company (Private Joint Stock)
5.201.153.216/29,Mobin Net Communication Company (Private Joint Stock)
5.201.153.224/27,Mobin Net Communication Company (Private Joint Stock)
5.201.154.0/23,Mobin Net Communication Company (Private Joint Stock)
5.201.156.0/22,Mobin Net Communication Company (Private Joint Stock)
5.201.160.0/22,Mobin Net Communication Company (Private Joint Stock)
5.201.164.0/23,Mobin Net Communication Company (Private Joint Stock)
5.201.166.0/27,Mobin Net Communication Company (Private Joint Stock)
5.201.166.32/29,Mobin Net Communication Company (Private Joint Stock)
5.201.166.40/30,Mobin Net Communication Company (Private Joint Stock)
5.201.166.45/32,Mobin Net Communication Company (Private Joint Stock)
5.201.166.46/31,Mobin Net Communication Company (Private Joint Stock)
5.201.166.48/28,Mobin Net Communication Company (Private Joint Stock)
5.201.166.64/26,Mobin Net Communication Company (Private Joint Stock)
5.201.166.128/25,Mobin Net Communication Company (Private Joint Stock)
5.201.167.0/24,Mobin Net Communication Company (Private Joint Stock)
5.201.168.0/30,Mobin Net Communication Company (Private Joint Stock)
5.201.168.4/31,Mobin Net Communication Company (Private Joint Stock)
5.201.168.6/32,Mobin Net Communication Company (Private Joint Stock)
5.201.168.8/29,Mobin Net Communication Company (Private Joint Stock)
5.201.168.16/28,Mobin Net Communication Company (Private Joint Stock)
5.201.168.32/27,Mobin Net Communication Company (Private Joint Stock)
5.201.168.64/26,Mobin Net Communication Company (Private Joint Stock)
5.201.168.128/25,Mobin Net Communication Company (Private Joint Stock)
5.201.169.0/24,Mobin Net Communication Company (Private Joint Stock)
5.201.170.0/25,Mobin Net Communication Company (Private Joint Stock)
5.201.170.128/26,Mobin Net Communication Company (Private Joint Stock)
5.201.170.192/27,Mobin Net Communication Company (Private Joint Stock)
5.201.170.224/29,Mobin Net Communication Company (Private Joint Stock)
5.201.170.232/30,Mobin Net Communication Company (Private Joint Stock)
5.201.170.236/31,Mobin Net Communication Company (Private Joint Stock)
5.201.170.238/32,Mobin Net Communication Company (Private Joint Stock)
5.201.170.240/28,Mobin Net Communication Company (Private Joint Stock)
5.201.171.0/25,Mobin Net Communication Company (Private Joint Stock)
5.201.171.128/26,Mobin Net Communication Company (Private Joint Stock)
5.201.171.192/28,Mobin Net Communication Company (Private Joint Stock)
5.201.171.208/29,Mobin Net Communication Company (Private Joint Stock)
5.201.171.216/30,Mobin Net Communication Company (Private Joint Stock)
5.201.171.220/31,Mobin Net Communication Company (Private Joint Stock)
5.201.171.223/32,Mobin Net Communication Company (Private Joint Stock)
5.201.171.224/27,Mobin Net Communication Company (Private Joint Stock)
5.201.172.0/23,Tehran Municipality ICT Organization
5.201.174.0/23,Mobin Net Communication Company (Private Joint Stock)
5.201.176.0/27,Mobin Net Communication Company (Private Joint Stock)
5.201.176.32/29,Mobin Net Communication Company (Private Joint Stock)
5.201.176.40/30,Mobin Net Communication Company (Private Joint Stock)
5.201.176.44/32,Mobin Net Communication Company (Private Joint Stock)
5.201.176.46/31,Mobin Net Communication Company (Private Joint Stock)
5.201.176.48/28,Mobin Net Communication Company (Private Joint Stock)
5.201.176.64/26,Mobin Net Communication Company (Private Joint Stock)
5.201.176.128/27,Mobin Net Communication Company (Private Joint Stock)
5.201.176.161/32,Mobin Net Communication Company (Private Joint Stock)
5.201.176.162/31,Mobin Net Communication Company (Private Joint Stock)
5.201.176.164/30,Mobin Net Communication Company (Private Joint Stock)
5.201.176.168/29,Mobin Net Communication Company (Private Joint Stock)
5.201.176.176/28,Mobin Net Communication Company (Private Joint Stock)
5.201.176.192/26,Mobin Net Communication Company (Private Joint Stock)
5.201.177.0/27,Mobin Net Communication Company (Private Joint Stock)
5.201.177.32/30,Mobin Net Communication Company (Private Joint Stock)
5.201.177.36/31,Mobin Net Communication Company (Private Joint Stock)
5.201.177.39/32,Mobin Net Communication Company (Private Joint Stock)
5.201.177.40/29,Mobin Net Communication Company (Private Joint Stock)
5.201.177.48/28,Mobin Net Communication Company (Private Joint Stock)
5.201.177.64/26,Mobin Net Communication Company (Private Joint Stock)
5.201.177.128/25,Mobin Net Communication Company (Private Joint Stock)
5.201.178.0/24,Mobin Net Communication Company (Private Joint Stock)
5.201.179.0/27,Mobin Net Communication Company (Private Joint Stock)
5.201.179.32/28,Mobin Net Communication Company (Private Joint Stock)
5.201.179.48/30,Mobin Net Communication Company (Private Joint Stock)
5.201.179.52/31,Mobin Net Communication Company (Private Joint Stock)
5.201.179.54/32,Mobin Net Communication Company (Private Joint Stock)
5.201.179.56/29,Mobin Net Communication Company (Private Joint Stock)
5.201.179.64/26,Mobin Net Communication Company (Private Joint Stock)
5.201.179.128/25,Mobin Net Communication Company (Private Joint Stock)
5.201.180.0/25,Mobin Net Communication Company (Private Joint Stock)
5.201.180.128/27,Mobin Net Communication Company (Private Joint Stock)
5.201.180.160/28,Mobin Net Communication Company (Private Joint Stock)
5.201.180.176/30,Mobin Net Communication Company (Private Joint Stock)
5.201.180.180/32,Mobin Net Communication Company (Private Joint Stock)
5.201.180.182/31,Mobin Net Communication Company (Private Joint Stock)
5.201.180.184/29,Mobin Net Communication Company (Private Joint Stock)
5.201.180.192/26,Mobin Net Communication Company (Private Joint Stock)
5.201.181.0/24,Mobin Net Communication Company (Private Joint Stock)
5.201.182.0/23,Mobin Net Communication Company (Private Joint Stock)
5.201.184.0/26,Mobin Net Communication Company (Private Joint Stock)
5.201.184.64/28,Mobin Net Communication Company (Private Joint Stock)
5.201.184.80/31,Mobin Net Communication Company (Private Joint Stock)
5.201.184.83/32,Mobin Net Communication Company (Private Joint Stock)
5.201.184.84/30,Mobin Net Communication Company (Private Joint Stock)
5.201.184.88/29,Mobin Net Communication Company (Private Joint Stock)
5.201.184.96/27,Mobin Net Communication Company (Private Joint Stock)
5.201.184.128/30,Mobin Net Communication Company (Private Joint Stock)
5.201.184.133/32,Mobin Net Communication Company (Private Joint Stock)
5.201.184.134/31,Mobin Net Communication Company (Private Joint Stock)
5.201.184.136/29,Mobin Net Communication Company (Private Joint Stock)
5.201.184.144/28,Mobin Net Communication Company (Private Joint Stock)
5.201.184.160/28,Mobin Net Communication Company (Private Joint Stock)
5.201.184.176/30,Mobin Net Communication Company (Private Joint Stock)
5.201.184.180/32,Mobin Net Communication Company (Private Joint Stock)
5.201.184.182/31,Mobin Net Communication Company (Private Joint Stock)
5.201.184.184/29,Mobin Net Communication Company (Private Joint Stock)
5.201.184.192/26,Mobin Net Communication Company (Private Joint Stock)
5.201.186.0/24,Mobin Net Communication Company (Private Joint Stock)
5.201.187.0/26,Mobin Net Communication Company (Private Joint Stock)
5.201.187.64/27,Mobin Net Communication Company (Private Joint Stock)
5.201.187.96/30,Mobin Net Communication Company (Private Joint Stock)
5.201.187.100/32,Mobin Net Communication Company (Private Joint Stock)
5.201.187.102/31,Mobin Net Communication Company (Private Joint Stock)
5.201.187.104/29,Mobin Net Communication Company (Private Joint Stock)
5.201.187.112/28,Mobin Net Communication Company (Private Joint Stock)
